id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2020-1161,2020-05-26,000002,Vente,50000,56,,RTE DE LA GARDE,0125,01340,01236,Marsonnas,01,,,01236000AI0651,,,,,,,,,,,,,0,1,Maison,129,4,S,sols,,,501,5.070672,46.341955
2020-1161,2020-05-26,000002,Vente,50000,,,AU BOURG,B008,01340,01236,Marsonnas,01,,,01236000AI0652,,,,,,,,,,,,,0,,,,,S,sols,,,115,5.070567,46.34204
2020-1162,2020-05-26,000001,Vente,247000,28,,RUE DE LA CATHERINETTE,0045,01160,01304,Pont-d'Ain,01,,,01304000ZC0334,,,,,,,,,,,,,0,1,Maison,109,5,S,sols,,,857,5.337745,46.056954
2020-1163,2020-05-29,000001,Vente,218050,,,LE COUPET,B073,01380,01025,Bâgé-Dommartin,01,,,010250000A1640,,,,,,,,,,,,,0,,,,,S,sols,,,1714,4.935965,46.333879
2020-1163,2020-05-29,000001,Vente,218050,75,,RTE DE MONTGRIMOUX,0395,01380,01025,Bâgé-Dommartin,01,,,010250000A1787,,,,,,,,,,,,,0,1,Maison,124,5,S,sols,,,2416,4.935558,46.334006
2020-1164,2020-05-29,000001,Vente,287540,,,PRES FERRAND,B080,01190,01284,Ozan,01,,,012840000B1618,,,,,,,,,,,,,0,,,,,P,prés,,,7500,4.925446,46.388756
2020-1164,2020-05-29,000001,Vente,287540,915,,RTE D'ALLONZIAT,0001,01190,01284,Ozan,01,,,012840000B1687,,,,,,,,,,,,,0,1,Maison,203,8,S,sols,,,1924,4.924463,46.388283
2020-1165,2020-05-28,000001,Vente,75000,29,,AV DU MAIL,2430,01000,01053,Bourg-en-Bresse,01,,,01053000AI0339,,,1,,12,,,,,,,,2,2,Appartement,48,2,,,,,,5.209571,46.201616
2020-1166,2020-05-25,000001,Echange,215000,125,,ALL DES BURELLES,0060,01290,01134,Crottet,01,,,01134000AC0124,,,,,,,,,,,,,0,1,Maison,91,4,S,sols,,,1007,4.898742,46.27403
2020-1167,2020-05-25,000002,Echange,257000,338,,RTE DES HAUTES CORCELLES,0110,01290,01179,Grièges,01,,,011790000C0536,,,,,,,,,,,,,0,1,Maison,154,6,S,sols,,,871,4.861135,46.238522
2020-1167,2020-05-25,000002,Echange,257000,,,HAUTES CORCELLES,B077,01290,01179,Grièges,01,,,011790000C0537,,,,,,,,,,,,,0,,,,,T,terres,,,1979,4.861007,46.237974
2020-1168,2020-05-27,000001,Vente,290000,,,LES VINERYS,B426,01160,01374,Saint-Martin-du-Mont,01,,,013740000C1136,,,,,,,,,,,,,0,,,,,L,landes,FRICH,Friche,440,5.336931,46.124361
2020-1168,2020-05-27,000001,Vente,290000,,,LES VINERYS,B426,01160,01374,Saint-Martin-du-Mont,01,,,013740000C1138,,,,,,,,,,,,,0,,,,,L,landes,FRICH,Friche,210,5.337154,46.124431
2020-1168,2020-05-27,000001,Vente,290000,,,LES MIRANDES,B278,01160,01374,Saint-Martin-du-Mont,01,,,013740000C1199,,,,,,,,,,,,,0,,,,,L,landes,FRICH,Friche,250,5.337449,46.123209
2020-1168,2020-05-27,000001,Vente,290000,,,LES MIRANDES,B278,01160,01374,Saint-Martin-du-Mont,01,,,013740000C1202,,,,,,,,,,,,,0,,,,,L,landes,FRICH,Friche,190,5.337689,46.123116
2020-1168,2020-05-27,000001,Vente,290000,,,LES MIRANDES,B278,01160,01374,Saint-Martin-du-Mont,01,,,013740000C1222,,,,,,,,,,,,,0,,,,,L,landes,FRICH,Friche,520,5.338398,46.122246
2020-1168,2020-05-27,000001,Vente,290000,,,LES MIRANDES,B278,01160,01374,Saint-Martin-du-Mont,01,,,013740000C1227,,,,,,,,,,,,,0,,,,,L,landes,FRICH,Friche,250,5.337995,46.122534
2020-1168,2020-05-27,000001,Vente,290000,,,LES MIRANDES,B278,01160,01374,Saint-Martin-du-Mont,01,,,013740000C1244,,,,,,,,,,,,,0,,,,,L,landes,FRICH,Friche,270,5.338414,46.123411
2020-1168,2020-05-27,000001,Vente,290000,,,COMBE AU MONSIEUR,B116,01160,01374,Saint-Martin-du-Mont,01,,,013740000C1542,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,250,5.334462,46.115298
2020-1168,2020-05-27,000001,Vente,290000,,,LE FAYET,B195,01160,01374,Saint-Martin-du-Mont,01,,,013740000C1568,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,70,5.336326,46.115184
2020-1168,2020-05-27,000001,Vente,290000,,,LE FAYET,B195,01160,01374,Saint-Martin-du-Mont,01,,,013740000C1571,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,250,5.336639,46.115294
2020-1168,2020-05-27,000001,Vente,290000,,,LE FAYET,B195,01160,01374,Saint-Martin-du-Mont,01,,,013740000C1584,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,50,5.337208,46.11529
2020-1168,2020-05-27,000001,Vente,290000,,,LE FAYET,B195,01160,01374,Saint-Martin-du-Mont,01,,,013740000C1610,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,100,5.336784,46.115939
2020-1168,2020-05-27,000001,Vente,290000,,,LE FAYET,B195,01160,01374,Saint-Martin-du-Mont,01,,,013740000C1638,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,70,5.336545,46.116397
2020-1168,2020-05-27,000001,Vente,290000,,,LE FAYET,B195,01160,01374,Saint-Martin-du-Mont,01,,,013740000C1642,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,130,5.335864,46.116222
2020-1168,2020-05-27,000001,Vente,290000,,,LE FAYET,B195,01160,01374,Saint-Martin-du-Mont,01,,,013740000C1652,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,130,5.335594,46.116363
2020-1168,2020-05-27,000001,Vente,290000,,,LE FAYET,B195,01160,01374,Saint-Martin-du-Mont,01,,,013740000C1665,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,54,5.336262,46.116765
2020-1168,2020-05-27,000001,Vente,290000,,,LE FAYET,B195,01160,01374,Saint-Martin-du-Mont,01,,,013740000C1678,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,360,5.335343,46.116743
2020-1168,2020-05-27,000001,Vente,290000,,,LE FAYET,B195,01160,01374,Saint-Martin-du-Mont,01,,,013740000C1694,,,,,,,,,,,,,0,,,,,P,prés,,,1730,5.336704,46.116909
2020-1168,2020-05-27,000001,Vente,290000,30,,CHE DU FAYET,0208,01160,01374,Saint-Martin-du-Mont,01,,,013740000C1703,,,,,,,,,,,,,0,1,Maison,85,4,S,sols,,,1780,5.338119,46.116479
2020-1168,2020-05-27,000001,Vente,290000,,,LA TOUR,B396,01160,01374,Saint-Martin-du-Mont,01,,,013740000C1707,,,,,,,,,,,,,0,,,,,P,prés,,,1190,5.337483,46.116777
2020-1168,2020-05-27,000001,Vente,290000,,,LE FAYET,B195,01160,01374,Saint-Martin-du-Mont,01,,,013740000C1874,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,111,5.336698,46.115012
2020-1168,2020-05-27,000001,Vente,290000,,,BLETONNEE,B018,01160,01374,Saint-Martin-du-Mont,01,,,013740000C1887,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,420,5.336053,46.114505
2020-1168,2020-05-27,000001,Vente,290000,,,LA TOUR,B396,01160,01374,Saint-Martin-du-Mont,01,,,013740000C2675,,,,,,,,,,,,,0,,,,,P,prés,,,541,5.33792,46.116699
2020-1168,2020-05-27,000001,Vente,290000,,,LE FAYET,B195,01160,01374,Saint-Martin-du-Mont,01,,,013740000C2707,,,,,,,,,,,,,0,,,,,P,prés,,,758,5.336817,46.116683
2020-1169,2020-05-27,000001,Vente,80000,,,OUSSIAT,B063,01160,01304,Pont-d'Ain,01,,,01304000AH0350,,,,,,,,,,,,,0,,,,,S,sols,,,55,5.36164,46.056775
2020-1169,2020-05-27,000001,Vente,80000,,,OUSSIAT,B063,01160,01304,Pont-d'Ain,01,,,01304000AH0380,,,,,,,,,,,,,0,,,,,S,sols,,,106,5.361699,46.056857
2020-1169,2020-05-27,000001,Vente,80000,,,OUSSIAT,B063,01160,01304,Pont-d'Ain,01,,,01304000AH0513,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,82,5.36176,46.056938
2020-1169,2020-05-27,000001,Vente,80000,,,OUSSIAT,B063,01160,01304,Pont-d'Ain,01,,,01304000AH0516,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,547,5.361601,46.056993
2020-1170,2020-06-08,000001,Vente,170000,5410,,EN FIN,B058,01370,01241,Meillonnas,01,,,01241000ZE0312,,,,,,,,,,,,,0,1,Maison,87,4,S,sols,,,748,5.349774,46.240555
2020-1171,2020-05-19,000001,Vente,155000,52,,GR GRANDE RUE,0055,01340,01266,Montrevel-en-Bresse,01,,,01266000AC0114,,,6,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.128139,46.339791
2020-1171,2020-05-19,000001,Vente,155000,52,,GR GRANDE RUE,0055,01340,01266,Montrevel-en-Bresse,01,,,01266000AC0114,,,16,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.128139,46.339791
2020-1171,2020-05-19,000001,Vente,155000,52,,GR GRANDE RUE,0055,01340,01266,Montrevel-en-Bresse,01,,,01266000AC0114,,,49,,66,84,,,,,,,2,2,Appartement,83,4,,,,,,5.128139,46.339791
2020-1172,2020-06-10,000001,Vente,250000,16,,RUE SAINT EXUPERY,0260,01160,01304,Pont-d'Ain,01,,,01304000AM0004,,,,,,,,,,,,,0,2,Appartement,82,3,S,sols,,,1029,5.33513,46.050402
2020-1172,2020-06-10,000001,Vente,250000,16,,RUE SAINT EXUPERY,0260,01160,01304,Pont-d'Ain,01,,,01304000AM0004,,,,,,,,,,,,,0,2,Appartement,25,1,S,sols,,,1029,5.33513,46.050402
2020-1172,2020-06-10,000001,Vente,250000,16,,RUE SAINT EXUPERY,0260,01160,01304,Pont-d'Ain,01,,,01304000AM0004,,,,,,,,,,,,,0,2,Appartement,78,3,S,sols,,,1029,5.33513,46.050402
2020-1172,2020-06-10,000001,Vente,250000,16,,RUE SAINT EXUPERY,0260,01160,01304,Pont-d'Ain,01,,,01304000AM0004,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1029,5.33513,46.050402
2020-1172,2020-06-10,000001,Vente,250000,16,,RUE SAINT EXUPERY,0260,01160,01304,Pont-d'Ain,01,,,01304000AM0004,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,183,0,S,sols,,,1029,5.33513,46.050402
2020-1173,2020-06-04,000001,Vente,175000,132,,RUE DU STADE,0076,01290,01123,Cormoranche-sur-Saône,01,,,011230000A0882,,,,,,,,,,,,,0,1,Maison,83,4,S,sols,,,1026,4.831609,46.245958
2020-1174,2020-05-18,000001,Vente,532850,40,,ALL GOUPIL,1725,01000,01053,Bourg-en-Bresse,01,,,01053000BS0185,,,,,,,,,,,,,0,1,Maison,147,5,AG,terrains d'agrément,,,435,5.252152,46.216317
2020-1174,2020-05-18,000001,Vente,532850,40,,ALL GOUPIL,1725,01000,01053,Bourg-en-Bresse,01,,,01053000BS0185,,,,,,,,,,,,,0,1,Maison,147,5,S,sols,,,900,5.252152,46.216317
2020-1174,2020-05-18,000001,Vente,532850,40,,ALL GOUPIL,1725,01000,01053,Bourg-en-Bresse,01,,,01053000BS0185,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,,,435,5.252152,46.216317
2020-1174,2020-05-18,000001,Vente,532850,40,,ALL GOUPIL,1725,01000,01053,Bourg-en-Bresse,01,,,01053000BS0185,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,900,5.252152,46.216317
2020-1175,2020-06-08,000001,Vente,133000,6,,RUE GEORGES CUVIER,1691,01000,01053,Bourg-en-Bresse,01,,,01053000BP0689,,,1,61.38,,,,,,,,,1,2,Appartement,63,4,,,,,,5.228972,46.218883
2020-1175,2020-06-08,000001,Vente,133000,6,,RUE GEORGES CUVIER,1691,01000,01053,Bourg-en-Bresse,01,,,01053000BP0689,,,7,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.228972,46.218883
2020-1176,2020-05-26,000001,Vente,40000,29,B,AV DE MACON,2400,01000,01053,Bourg-en-Bresse,01,,,01053000AB0354,,,1,60.78,,,,,,,,,1,4,Local industriel. commercial ou assimilé,60,0,,,,,,5.219714,46.209594
2020-1177,2020-06-02,000001,Vente,197130,235,,CHE DE LA ROUE,0214,01290,01365,Saint-Jean-sur-Veyle,01,,,013650000A0826,,,,,,,,,,,,,0,1,Maison,83,4,S,sols,,,1350,4.909649,46.274651
2020-1177,2020-06-02,000001,Vente,197130,235,,CHE DE LA ROUE,0214,01290,01365,Saint-Jean-sur-Veyle,01,,,013650000A0850,,,,,,,,,,,,,0,,,,,S,sols,,,628,4.909849,46.274497
2020-1178,2020-05-26,000001,Vente,2338,,,LES GOUILLES,B124,01380,01025,Bâgé-Dommartin,01,,,010250000A0748,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,2560,4.922935,46.323618
2020-1178,2020-05-26,000001,Vente,2338,,,LES FAYETTES,B108,01380,01025,Bâgé-Dommartin,01,,,010250000A0844,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,3498,4.922353,46.323829
2020-1178,2020-05-26,000001,Vente,2338,,,LES FAYETTES,B108,01380,01025,Bâgé-Dommartin,01,,,010250000A0846,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1313,4.921256,46.324113
2020-1178,2020-05-26,000001,Vente,2338,,,LES FAYETTES,B108,01380,01025,Bâgé-Dommartin,01,,,010250000A0847,,,,,,,,,,,,,0,,,,,BP,peupleraies,,,1913,4.92095,46.324344
2020-1178,2020-05-26,000001,Vente,2338,,,LES LUTTES,B161,01380,01025,Bâgé-Dommartin,01,,,010250000A0893,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,2570,4.923599,46.326255
2020-1179,2020-05-14,000001,Vente,12500,,,THOL,B299,01160,01273,Neuville-sur-Ain,01,,,012730000E0801,,,,,,,,,,,,,0,,,,,P,prés,,,290,5.370154,46.070005
2020-1179,2020-05-14,000001,Vente,12500,,,THOL,B299,01160,01273,Neuville-sur-Ain,01,,,012730000E0802,,,,,,,,,,,,,0,,,,,P,prés,,,218,5.370252,46.07005
2020-1179,2020-05-14,000001,Vente,12500,,,THOL,B299,01160,01273,Neuville-sur-Ain,01,,,012730000E0803,,,,,,,,,,,,,0,,,,,P,prés,,,382,5.369916,46.070202
2020-1180,2020-05-29,000001,Vente,226500,5509,,PETITES MOUILLES,B063,01310,01065,Buellas,01,,,010650000B1436,,,,,,,,,,,,,0,1,Maison,108,5,S,sols,,,822,5.153499,46.19458
2020-1181,2020-05-28,000001,Vente,83340,4,,RUE DE LA GRENOUILLERE,1790,01000,01053,Bourg-en-Bresse,01,,,01053000AC0132,,,144,39.95,154,,,,,,,,2,2,Appartement,41,2,,,,,,5.225988,46.207761
2020-1182,2020-05-27,000001,Vente,83000,20,,RUE BOURGMAYER,0570,01000,01053,Bourg-en-Bresse,01,,,01053000AD0650,,,17,50.01,21,,9,,,,,,3,2,Appartement,57,2,,,,,,5.222963,46.205629
2020-1183,2020-06-02,000001,Vente,38000,8,,IMP DE L EGLISE,0115,01340,01236,Marsonnas,01,,,01236000AI0158,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,370,5.072285,46.341358
2020-1184,2020-06-05,000001,Vente,145000,18,,RUE COMTE DE LA TEYSSONNIERE,0970,01000,01053,Bourg-en-Bresse,01,,,01053000AI0081,,,273,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.211242,46.197589
2020-1184,2020-06-05,000001,Vente,145000,18,,RUE COMTE DE LA TEYSSONNIERE,0970,01000,01053,Bourg-en-Bresse,01,,,01053000AI0081,,,101,,117,,,,,,,,2,2,Appartement,81,3,,,,,,5.211242,46.197589
2020-1185,2020-06-09,000001,Vente,136500,19,,RUE DE LA CREUZ,0070,01190,01402,Sermoyer,01,,,01402000AC0205,,,,,,,,,,,,,0,1,Maison,110,3,S,sols,,,280,4.980931,46.500437
2020-1186,2020-06-11,000001,Vente,85000,9,,RUE BICHAT,0480,01000,01053,Bourg-en-Bresse,01,,,01053000AD0334,,,11,,8,66.3,,,,,,,2,2,Appartement,90,3,,,,,,5.224675,46.205722
2020-1187,2020-05-11,000001,Vente,120000,,,CHAMPAGNE,B069,01440,01451,Viriat,01,,,01451000AS0224,,,,,,,,,,,,,0,,,,,S,sols,,,789,5.223251,46.2396
2020-1188,2020-05-29,000001,Vente,18713.1,,,LE MOLLARD D ARNANS,B331,01250,01125,Corveissiat,01,,,01125000ZB0045,,,,,,,,,,,,,0,,,,,L,landes,,,4570,5.457655,46.273498
2020-1188,2020-05-29,000001,Vente,18713.1,,,LE MOLLARD D ARNANS,B331,01250,01125,Corveissiat,01,,,01125000ZB0045,,,,,,,,,,,,,0,,,,,P,prés,,,15000,5.457655,46.273498
2020-1188,2020-05-29,000001,Vente,18713.1,,,LE MOLLARD D ARNANS,B331,01250,01125,Corveissiat,01,,,01125000ZB0045,,,,,,,,,,,,,0,,,,,P,prés,,,15000,5.457655,46.273498
2020-1188,2020-05-29,000001,Vente,18713.1,,,LE MOLLARD D ARNANS,B331,01250,01125,Corveissiat,01,,,01125000ZB0046,,,,,,,,,,,,,0,,,,,P,prés,,,9270,5.457893,46.271075
2020-1188,2020-05-29,000001,Vente,18713.1,,,LE MOLLARD D ARNANS,B331,01250,01125,Corveissiat,01,,,01125000ZB0046,,,,,,,,,,,,,0,,,,,P,prés,,,9270,5.457893,46.271075
2020-1188,2020-05-29,000001,Vente,18713.1,,,LE MOLLARD D ARNANS,B331,01250,01125,Corveissiat,01,,,01125000ZB0046,,,,,,,,,,,,,0,,,,,L,landes,,,1000,5.457893,46.271075
2020-1188,2020-05-29,000001,Vente,18713.1,,,AU POTISSE,B208,01250,01125,Corveissiat,01,,,01125000ZC0015,,,,,,,,,,,,,0,,,,,P,prés,,,15360,5.465105,46.266011
2020-1188,2020-05-29,000001,Vente,18713.1,,,SOUS LES PRES,B280,01250,01125,Corveissiat,01,,,01125000ZL0048,,,,,,,,,,,,,0,,,,,P,prés,,,8950,5.454057,46.257417
2020-1188,2020-05-29,000001,Vente,18713.1,,,SOUS LE VILLAGE,B282,01250,01125,Corveissiat,01,,,01125000ZL0079,,,,,,,,,,,,,0,,,,,L,landes,,,10740,5.461842,46.25829
2020-1188,2020-05-29,000001,Vente,18713.1,,,SOUS LES PRES,B280,01250,01125,Corveissiat,01,,,01125000ZL0115,,,,,,,,,,,,,0,,,,,P,prés,,,15,5.457279,46.260174
2020-1188,2020-05-29,000001,Vente,18713.1,,,SOUS LES PRES,B280,01250,01125,Corveissiat,01,,,01125000ZL0121,,,,,,,,,,,,,0,,,,,P,prés,,,42739,5.456029,46.259059
2020-1189,2020-06-10,000001,Vente,34000,21,,RUE DE L EGLISE,0008,01370,01350,Saint-Étienne-du-Bois,01,,,013500000B0326,,,1,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,50,0,,,,,,5.293125,46.287147
2020-1190,2020-06-13,000002,Vente,242400,,,BOISSETS,B015,01250,01195,Jasseron,01,,,011950000A1483,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,79,5.318768,46.212994
2020-1190,2020-06-13,000002,Vente,242400,,,BOISSETS,B015,01250,01195,Jasseron,01,,,011950000A1490,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,140,5.318784,46.212898
2020-1190,2020-06-13,000002,Vente,242400,5382,,IMP DES CHENES,0032,01250,01195,Jasseron,01,,,011950000A1627,,,,,,,,,,,,,0,1,Maison,105,4,S,sols,,,2194,5.318607,46.213007
2020-1190,2020-06-13,000002,Vente,242400,,,BOISSETS,B015,01250,01195,Jasseron,01,,,011950000A1631,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,27,5.318348,46.212845
2020-1191,2020-06-12,000001,Vente,211370,1601,,LES GUIGNIERES,B137,01240,01145,Dompierre-sur-Veyle,01,,,011450000F1518,,,,,,,,,,,,,0,2,Appartement,107,4,S,sols,,,905,5.220932,46.062661
2020-1191,2020-06-12,000001,Vente,211370,1601,,LES GUIGNIERES,B137,01240,01145,Dompierre-sur-Veyle,01,,,011450000F1518,,,,,,,,,,,,,0,2,Appartement,30,2,S,sols,,,905,5.220932,46.062661
2020-1192,2020-06-03,000001,Vente,257530,6210,,LE FORT,B116,01440,01451,Viriat,01,,,01451000BK0131,,,,,,,,,,,,,0,1,Maison,124,5,S,sols,,,574,5.214827,46.217661
2020-1192,2020-06-03,000001,Vente,257530,6210,,LE FORT,B116,01440,01451,Viriat,01,,,01451000BK0131,,,,,,,,,,,,,0,1,Maison,124,5,J,jardins,,,1077,5.214827,46.217661
2020-1193,2020-06-02,000001,Vente,175000,14,,AV ALPHONSE BAUDIN,0170,01000,01053,Bourg-en-Bresse,01,,,01053000AM0219,,,10,,5,153.99,9,,,,,,3,2,Appartement,147,6,,,,,,5.217861,46.200696
2020-1194,2020-06-05,000001,Vente,124000,52,,IMP DES TILLEULS,0225,01290,01179,Grièges,01,,,01179000AB0721,,,,,,,,,,,,,0,1,Maison,98,5,S,sols,,,485,4.848066,46.254823
2020-1194,2020-06-05,000001,Vente,124000,,,LE VILLAGE,B198,01290,01179,Grièges,01,,,01179000AB0730,,,,,,,,,,,,,0,,,,,S,sols,,,72,4.848331,46.254776
2020-1195,2020-05-19,000001,Vente,120000,285,,RTE DE GUIGNEBOIS,0421,01340,01130,Bresse Vallons,01,,,01130154ZC0053,,,,,,,,,,,,,0,,,,,S,sols,,,3365,5.199611,46.337405
2020-1195,2020-05-19,000001,Vente,120000,285,,RTE DE GUIGNEBOIS,0421,01340,01130,Bresse Vallons,01,,,01130154ZC0053,,,,,,,,,,,,,0,,,,,T,terres,,,3365,5.199611,46.337405
2020-1196,2020-06-02,000001,Vente,97000,140,A,RUE ROBERT SCHUMAN,0448,01960,01289,Péronnas,01,,,01289000AT0029,,,651,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.203395,46.181659
2020-1196,2020-06-02,000001,Vente,97000,140,C,RUE ROBERT SCHUMAN,0448,01960,01289,Péronnas,01,,,01289000AT0029,,,497,41.67,525,,,,,,,,2,2,Appartement,41,2,,,,,,5.203395,46.181659
2020-1196,2020-06-02,000001,Vente,97000,140,C,RUE ROBERT SCHUMAN,0448,01960,01289,Péronnas,01,,,01289000AT0029,,,517,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.203395,46.181659
2020-1197,2020-05-20,000001,Vente,152000,1,,RUE DE L ARQUEBUSE,0055,01190,01305,Pont-de-Vaux,01,,,01305000AH0156,,,,,,,,,,,,,0,1,Maison,81,4,S,sols,,,659,4.943652,46.430262
2020-1198,2020-05-27,000001,Vente en l'état futur d'achèvement,116137,38,B,RUE DE PENNESSUY,2990,01000,01053,Bourg-en-Bresse,01,,,01053000CL0054,,,33,,,,,,,,,,1,2,Appartement,41,2,,,,,,5.245768,46.201373
2020-1198,2020-05-27,000001,Vente en l'état futur d'achèvement,116137,38,,RUE DE PENNESSUY,2990,01000,01053,Bourg-en-Bresse,01,,,01053000CL0054,,,105,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.245768,46.201373
2020-1199,2020-05-07,000001,Vente,67000,2,,RUE ARISTIDE BRIAND,0285,01000,01053,Bourg-en-Bresse,01,,,01053000AC0248,,,135,,211,43.35,,,,,,,2,2,Appartement,44,2,,,,,,5.224759,46.210275
2020-1199,2020-05-07,000001,Vente,67000,2,,RUE ARISTIDE BRIAND,0285,01000,01053,Bourg-en-Bresse,01,,,01053000AC0248,,,168,,178,,,,,,,,2,2,Appartement,64,3,,,,,,5.224759,46.210275
2020-1200,2020-05-29,000001,Vente,126600,28,,RUE CHARLES ROBIN,0820,01000,01053,Bourg-en-Bresse,01,,,01053000BC0273,,,8,92.55,,,,,,,,,1,2,Appartement,96,3,,,,,,5.231559,46.205498
2020-1200,2020-05-29,000001,Vente,126600,28,,RUE CHARLES ROBIN,0820,01000,01053,Bourg-en-Bresse,01,,,01053000BC0273,,,20,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.231559,46.205498
2020-1201,2020-06-01,000001,Vente,64000,62,,BD VICTOR HUGO,3720,01000,01053,Bourg-en-Bresse,01,,,01053000AZ0372,,,41,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.231436,46.201709
2020-1201,2020-06-01,000001,Vente,64000,62,,BD VICTOR HUGO,3720,01000,01053,Bourg-en-Bresse,01,,,01053000AZ0372,,,100,28.61,67,,,,,,,,2,2,Appartement,28,1,,,,,,5.231436,46.201709
2020-1202,2020-06-01,000001,Vente,154800,25,,RUE DES ARBELLES,0281,01000,01053,Bourg-en-Bresse,01,,,01053000AZ0275,,,11,101.45,19,,4,,,,,,3,2,Appartement,100,5,,,,,,5.232452,46.196813
2020-1202,2020-06-01,000001,Vente,154800,25,,RUE DES ARBELLES,0281,01000,01053,Bourg-en-Bresse,01,,,01053000AZ0275,,,8,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.232452,46.196813
2020-1203,2020-06-05,000001,Vente,178000,21,,RUE DU PETIT MONTHOLON,3030,01000,01053,Bourg-en-Bresse,01,,,01053000AI0162,,,,,,,,,,,,,0,1,Maison,67,4,S,sols,,,840,5.208466,46.19902
2020-1204,2020-06-09,000001,Vente,194805,72,,ALL DES GASSES,0158,01960,01289,Péronnas,01,,,01289000AR0005,,,,,,,,,,,,,0,1,Maison,115,4,S,sols,,,777,5.2009,46.176098
2020-1205,2020-06-09,000001,Vente,90000,,,PETIT TANVOL,B180,01440,01451,Viriat,01,,,014510000E1535,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1502,5.256578,46.247738
2020-1206,2020-06-10,000001,Vente,85800,275,,CHE DU BIEF DE L ETANG NEUF,0013,01960,01289,Péronnas,01,,,01289000AD0251,,,424,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.20635,46.188773
2020-1206,2020-06-10,000001,Vente,85800,275,,CHE DU BIEF DE L ETANG NEUF,0013,01960,01289,Péronnas,01,,,01289000AD0251,,,151,,172,61.48,,,,,,,2,2,Appartement,62,3,,,,,,5.20635,46.188773
2020-1207,2020-06-11,000001,Vente,120000,134,,RUE EDOUARD MANET,1336,01000,01053,Bourg-en-Bresse,01,,,01053000CI0092,,,3,78.3,,,,,,,,,1,2,Appartement,78,3,,,,,,5.255878,46.200736
2020-1207,2020-06-11,000001,Vente,120000,134,,RUE EDOUARD MANET,1336,01000,01053,Bourg-en-Bresse,01,,,01053000CI0092,,,43,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.255878,46.200736
2020-1208,2020-05-25,000001,Vente,143025,275,,CHE DU BIEF DE L ETANG NEUF,0013,01960,01289,Péronnas,01,,,01289000AD0251,,,469,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.20635,46.188773
2020-1208,2020-05-25,000001,Vente,143025,275,,CHE DU BIEF DE L ETANG NEUF,0013,01960,01289,Péronnas,01,,,01289000AD0251,,,257,,275,,,,,,,,2,2,Appartement,80,4,,,,,,5.20635,46.188773
